event_month,county,program,total_services,avg_risk_score,avg_social_need,total_prior_utilization,target_next_month_demand,record_count,total_services_lag1,total_services_rolling3,avg_risk_score_lag1,avg_risk_score_rolling3,avg_social_need_lag1,avg_social_need_rolling3,total_prior_utilization_lag1,total_prior_utilization_rolling3
2026-02-01,Los Angeles,Telehealth,111,0.3238707448839185,0.48189802614825095,67,1082.415417560578,33,92.0,98.33333333333333,0.2939605823474672,0.305512707482363,0.46730057459131763,0.46958102283643327,50.0,54.0
2026-03-01,Los Angeles,Telehealth,73,0.3165037042176189,0.4607610353967258,30,675.1658230228347,22,111.0,92.0,0.3238707448839185,0.31144501048300155,0.48189802614825095,0.4699865453787648,67.0,49.0
2026-04-01,Los Angeles,Telehealth,73,0.3147104181303787,0.4150458148439345,33,692.2061964229558,23,73.0,85.66666666666667,0.3165037042176189,0.3183616224106387,0.4607610353967258,0.45256829212963706,30.0,43.333333333333336
2026-05-01,Los Angeles,Telehealth,61,0.3417269855157732,0.46523272101770097,37,642.860653005806,21,73.0,69.0,0.3147104181303787,0.32431370262125697,0.4150458148439345,0.4470131904194538,33.0,33.333333333333336
2026-06-01,Los Angeles,Telehealth,74,0.29922382680099474,0.4640068075318001,50,784.9363620849784,26,61.0,69.33333333333333,0.3417269855157732,0.31855374348238225,0.46523272101770097,0.44809511446447853,37.0,40.0
2025-02-01,Orange,Clinic_Access,77,0.3012849305369239,0.4149010324912674,43,782.1093361447046,25,88.0,82.5,0.25366646215073985,0.27747569634383185,0.40708601739405287,0.41099352494266017,57.0,50.0
2025-03-01,Orange,Clinic_Access,75,0.31003927942736514,0.4822166492383233,46,837.6214558452024,27,77.0,80.0,0.3012849305369239,0.28833022403834296,0.4149010324912674,0.4347345663745479,43.0,48.666666666666664
2025-04-01,Orange,Clinic_Access,80,0.28816261517347425,0.467348197716606,50,845.9091903642194,26,75.0,77.33333333333333,0.31003927942736514,0.2998289417125877,0.4822166492383233,0.4548219598153989,46.0,46.333333333333336
2025-05-01,Orange,Clinic_Access,61,0.35904184790907007,0.45832138848710513,41,592.1545534333912,18,80.0,72.0,0.28816261517347425,0.3190812475033032,0.467348197716606,0.4692954118140114,50.0,45.666666666666664
2025-06-01,Orange,Clinic_Access,108,0.2657837161283932,0.49126868716455097,54,1047.0098957387104,34,61.0,83.0,0.35904184790907007,0.30432939307031254,0.45832138848710513,0.47231275778942067,41.0,48.333333333333336
2025-07-01,Orange,Clinic_Access,84,0.3208443800653663,0.4537533981736296,41,806.6455810346107,26,108.0,84.33333333333333,0.2657837161283932,0.31522331470094317,0.49126868716455097,0.4677811579417619,54.0,45.333333333333336
2025-08-01,Orange,Clinic_Access,121,0.33690584485682773,0.42059141099887937,67,1151.176771461351,36,84.0,104.33333333333333,0.3208443800653663,0.30784464701686237,0.4537533981736296,0.45520449877902,41.0,54.0
2025-09-01,Orange,Clinic_Access,123,0.2880442899687128,0.43488150898313294,69,1199.8191742650836,42,121.0,109.33333333333333,0.33690584485682773,0.31526483829696894,0.42059141099887937,0.4364087727185473,67.0,59.0
2025-10-01,Orange,Clinic_Access,104,0.32051915040227874,0.4069589413380229,47,951.5681212428372,32,123.0,116.0,0.2880442899687128,0.3151564284092731,0.43488150898313294,0.4208106204400117,69.0,61.0
2025-11-01,Orange,Clinic_Access,64,0.28584585462533624,0.47910527108644796,29,590.0650704955805,19,104.0,97.0,0.32051915040227874,0.2981364316654426,0.4069589413380229,0.4403152404692013,47.0,48.333333333333336
2025-12-01,Orange,Clinic_Access,115,0.3505337868636979,0.4595286040773751,57,1122.7900290953671,35,64.0,94.33333333333333,0.28584585462533624,0.318966263963771,0.47910527108644796,0.4485309388339487,29.0,44.333333333333336
2026-01-01,Orange,Clinic_Access,82,0.33471868284919826,0.4350925190957416,52,833.2665463220411,27,115.0,87.0,0.3505337868636979,0.32369944144607743,0.4595286040773751,0.4579087980865216,57.0,46.0
2026-02-01,Orange,Clinic_Access,114,0.35217788414468126,0.4581042013508674,63,1141.1307798310545,36,82.0,103.66666666666667,0.33471868284919826,0.34581011795252586,0.4350925190957416,0.4509084415079947,52.0,57.333333333333336
2026-03-01,Orange,Clinic_Access,92,0.2769632391591623,0.39981551456120423,45,785.7430246515996,27,114.0,96.0,0.35217788414468126,0.32128660205101395,0.4581042013508674,0.43100407833593773,63.0,53.333333333333336
2026-04-01,Orange,Clinic_Access,82,0.3112428449274977,0.4698225334771636,48,812.9661549267643,27,92.0,96.0,0.2769632391591623,0.3134613227437804,0.39981551456120423,0.44258074979641177,45.0,52.0
2026-05-01,Orange,Clinic_Access,90,0.29126359059966106,0.461339769728215,72,1015.5649424304409,32,82.0,88.0,0.3112428449274977,0.2931565582287737,0.4698225334771636,0.4436592725888609,48.0,55.0
2026-06-01,Orange,Clinic_Access,44,0.3391189478297526,0.5144543525966799,15,455.8222844678457,15,90.0,72.0,0.29126359059966106,0.31387512778563714,0.461339769728215,0.48187221860068613,72.0,45.0
2025-02-01,Orange,Enrollment_Support,66,0.32879034591959405,0.4178193288754087,39,667.1918254521345,21,113.0,89.5,0.27403475950544376,0.3014125527125189,0.42198490779981146,0.41990211833761004,63.0,51.0
2025-03-01,Orange,Enrollment_Support,80,0.3030966798205977,0.5012168690202454,43,803.2509375482987,24,66.0,86.33333333333333,0.32879034591959405,0.3019739284152118,0.4178193288754087,0.44700703523182184,39.0,48.333333333333336
2025-04-01,Orange,Enrollment_Support,89,0.2655962588847114,0.40883217861980553,42,790.2922289885774,26,80.0,78.33333333333333,0.3030966798205977,0.2991610948749677,0.5012168690202454,0.4426227921718198,43.0,41.333333333333336
2025-05-01,Orange,Enrollment_Support,117,0.2923629083176427,0.45469008953776985,60,1058.8278971652853,35,89.0,95.33333333333333,0.2655962588847114,0.28701861567431725,0.40883217861980553,0.45491304572594027,42.0,48.333333333333336
2025-06-01,Orange,Enrollment_Support,93,0.3337506970292084,0.4619944879174624,57,879.5845032349544,26,117.0,99.66666666666667,0.2923629083176427,0.2972366214105208,0.45469008953776985,0.4418389186916793,60.0,53.0
2025-07-01,Orange,Enrollment_Support,67,0.32139602834398495,0.44798772717609786,51,756.1685809103798,24,93.0,92.33333333333333,0.3337506970292084,0.31583654456361204,0.4619944879174624,0.45489076821044333,57.0,56.0
2025-08-01,Orange,Enrollment_Support,84,0.30530544369775725,0.4503534088241509,55,851.5540790298379,28,67.0,81.33333333333333,0.32139602834398495,0.32015072302365016,0.44798772717609786,0.4534452079725704,51.0,54.333333333333336
2025-09-01,Orange,Enrollment_Support,71,0.32362173800475763,0.46982233569718074,36,699.9358568888898,23,84.0,74.0,0.30530544369775725,0.3167744033488333,0.4503534088241509,0.4560544905658099,55.0,47.333333333333336
2025-10-01,Orange,Enrollment_Support,130,0.28763353718215595,0.498049768990647,66,1198.0648452676328,37,71.0,95.0,0.32362173800475763,0.3055202396282236,0.46982233569718074,0.47274183783732626,36.0,52.333333333333336
2025-11-01,Orange,Enrollment_Support,106,0.30290104389855244,0.4523151440161285,66,961.3259165509584,29,130.0,102.33333333333333,0.28763353718215595,0.30471877302848865,0.498049768990647,0.4733957495679854,66.0,56.0
2025-12-01,Orange,Enrollment_Support,70,0.3379543118759439,0.4741455802319344,54,764.5701555573095,23,106.0,102.0,0.30290104389855244,0.30949629765221737,0.4523151440161285,0.47483683107957003,66.0,62.0
2026-01-01,Orange,Enrollment_Support,107,0.3239517176064716,0.48176986577769126,51,1080.0974357751857,35,70.0,94.33333333333333,0.3379543118759439,0.321602357793656,0.4741455802319344,0.46941019667525136,54.0,57.0
2026-02-01,Orange,Enrollment_Support,88,0.29559242984022793,0.4653007327505592,52,871.5695075565698,29,107.0,88.33333333333333,0.3239517176064716,0.3191661531075478,0.48176986577769126,0.47373872625339497,51.0,52.333333333333336
2026-03-01,Orange,Enrollment_Support,74,0.32193777985135674,0.4868929518937244,47,728.2723656998211,21,88.0,89.66666666666667,0.29559242984022793,0.31382730909935214,0.4653007327505592,0.4779878501406583,52.0,50.0
2026-04-01,Orange,Enrollment_Support,138,0.29788466477648456,0.4485738662509044,77,1355.230028409156,44,74.0,100.0,0.32193777985135674,0.3051382914893564,0.4868929518937244,0.46692251696506265,47.0,58.666666666666664
2026-05-01,Orange,Enrollment_Support,87,0.36906575115329676,0.3993730780960113,51,884.7527698556951,28,138.0,99.66666666666667,0.29788466477648456,0.3296293985937127,0.4485738662509044,0.44494663208021334,77.0,58.333333333333336
2026-06-01,Orange,Enrollment_Support,83,0.3384476136797406,0.427353195588597,53,793.2474600996416,24,87.0,102.66666666666667,0.36906575115329676,0.3351326765365073,0.3993730780960113,0.42510004664517087,51.0,60.333333333333336
2025-02-01,Orange,Preventive_Care,55,0.3574749812635036,0.49549777759167046,33,623.4462590508524,20,98.0,76.5,0.3295851033812261,0.34353004232236484,0.45040414926911426,0.47295096343039233,48.0,40.5
2025-03-01,Orange,Preventive_Care,120,0.31484647071354754,0.38729649463436266,63,1115.0942575033678,39,55.0,91.0,0.3574749812635036,0.33396885178609237,0.49549777759167046,0.4443994738317158,33.0,48.0
2025-04-01,Orange,Preventive_Care,97,0.32734970359675636,0.45884431014215277,57,943.8056070224063,31,120.0,90.66666666666667,0.31484647071354754,0.33322371852460253,0.38729649463436266,0.4472128607893953,63.0,51.0
2025-05-01,Orange,Preventive_Care,87,0.2778802062495048,0.3862140219132189,47,838.2092603261673,28,97.0,101.33333333333333,0.32734970359675636,0.3066921268532696,0.45884431014215277,0.41078494222991147,57.0,55.666666666666664
2025-06-01,Orange,Preventive_Care,124,0.23851960903983105,0.3710243935086102,61,978.4637350430768,31,87.0,102.66666666666667,0.2778802062495048,0.2812498396286974,0.3862140219132189,0.4053609085213273,47.0,55.0
2025-07-01,Orange,Preventive_Care,77,0.28664950715622284,0.42034172574604517,29,635.7741954521659,22,124.0,96.0,0.23851960903983105,0.2676831074818529,0.3710243935086102,0.3925267137226247,61.0,45.666666666666664
2025-08-01,Orange,Preventive_Care,77,0.27858982741059274,0.49827945568249893,42,718.4452818414813,23,77.0,92.66666666666667,0.28664950715622284,0.26791964786888217,0.42034172574604517,0.42988185831238473,29.0,44.0
2025-09-01,Orange,Preventive_Care,100,0.3104774239169238,0.49089233648692665,52,913.7452121880509,27,77.0,84.66666666666667,0.27858982741059274,0.29190558616124646,0.49827945568249893,0.46983783930515693,42.0,41.0
2025-10-01,Orange,Preventive_Care,82,0.3180212440777496,0.49682925051361454,54,867.6333588671929,26,100.0,86.33333333333333,0.3104774239169238,0.30236283180175544,0.49089233648692665,0.4953336808943467,52.0,49.333333333333336
2025-11-01,Orange,Preventive_Care,68,0.32191449455070714,0.4636789454994785,32,653.4058013207107,22,82.0,83.33333333333333,0.3180212440777496,0.31680438751512685,0.49682925051361454,0.48380017750000653,54.0,46.0
2025-12-01,Orange,Preventive_Care,95,0.3006324538353808,0.519425516792042,42,914.6364198837423,28,68.0,81.66666666666667,0.32191449455070714,0.3135227308212792,0.4636789454994785,0.49331123760171164,32.0,42.666666666666664
2026-01-01,Orange,Preventive_Care,93,0.2922785417169365,0.4425818002000778,46,823.7107747301309,26,95.0,85.33333333333333,0.3006324538353808,0.30494183003434144,0.519425516792042,0.47522875416386606,42.0,40.0
2026-02-01,Orange,Preventive_Care,88,0.30529833035305787,0.4665178933617302,52,886.2849735041631,29,93.0,92.0,0.2922785417169365,0.29940310863512504,0.4425818002000778,0.47617507011794996,46.0,46.666666666666664
2026-03-01,Orange,Preventive_Care,139,0.33747013725843733,0.4221150438549093,63,1134.1658909967057,36,88.0,106.66666666666667,0.30529833035305787,0.31168233644281057,0.4665178933617302,0.4437382458055725,52.0,53.666666666666664
2026-04-01,Orange,Preventive_Care,75,0.29228892172892246,0.4193429314830406,52,790.7326437540423,23,139.0,100.66666666666667,0.33747013725843733,0.3116857964468059,0.4221150438549093,0.4359919562332267,63.0,55.666666666666664
2026-05-01,Orange,Preventive_Care,62,0.32731301221650977,0.4790951125400021,34,612.7243548289758,19,75.0,92.0,0.29228892172892246,0.3190240237346232,0.4193429314830406,0.440184362625984,52.0,49.666666666666664
2026-06-01,Orange,Preventive_Care,81,0.3284867162750594,0.42371167729162873,47,797.1797476527803,25,62.0,72.66666666666667,0.32731301221650977,0.3160295500734972,0.4790951125400021,0.4407165737715571,34.0,44.333333333333336
2025-02-01,Orange,Telehealth,93,0.2787887946849125,0.5026499688522431,48,891.5826531215572,29,121.0,107.0,0.2878967173919862,0.2833427560384494,0.4323698323344168,0.46750990059333,79.0,63.5
2025-03-01,Orange,Telehealth,70,0.2868263473937834,0.43900175652841184,39,705.6123113759986,23,93.0,94.66666666666667,0.2787887946849125,0.28450395315689403,0.5026499688522431,0.4580071859050239,48.0,55.333333333333336
2025-04-01,Orange,Telehealth,75,0.2841545028631351,0.49923496516240334,42,755.7014968280888,25,70.0,79.33333333333333,0.2868263473937834,0.2832565483139437,0.43900175652841184,0.4802955635143527,39.0,43.0
2025-05-01,Orange,Telehealth,94,0.32516817585946617,0.44542063101258045,49,902.274340658667,30,75.0,79.66666666666667,0.2841545028631351,0.2987163420387949,0.49923496516240334,0.4612191175677985,42.0,43.333333333333336
2025-06-01,Orange,Telehealth,95,0.3237012508744291,0.37679962848647797,39,780.751694022827,25,94.0,88.0,0.32516817585946617,0.31100797653234347,0.44542063101258045,0.4404850748871539,49.0,43.333333333333336
2025-07-01,Orange,Telehealth,74,0.3702644887526195,0.4068259882405724,52,865.8607367560935,29,95.0,87.66666666666667,0.3237012508744291,0.3397113051621716,0.37679962848647797,0.40968208257987687,39.0,46.666666666666664
